1	1.000000	
2	1.010638	
3	1.010751	
4	1.010753	
5	1.010753	
6	1.010753	
7	1.010753	
8	1.010753	
9	1.010753	
10	1.010753	
11	1.010753	
12	1.010753	
13	1.010753	
14	1.010753	
15	1.010753	
16	1.010753	
17	1.010753	
18	1.010753	
19	1.010753	
20	1.010753	
21	1.010753	
22	1.010753	
23	1.010753	
24	1.010753	
25	1.010753	
26	1.010753	
27	1.010753	
28	1.010753	
29	1.010753	
30	1.010753	
31	1.010753	
32	1.010753	
33	1.010753	
34	1.010753	
35	1.010753	
36	1.010753	
37	1.010753	
38	1.010753	
39	1.010753	
40	1.010753	
41	1.010753	
42	1.010753	
43	1.010753	
44	1.010753	
45	1.010753	
46	1.010753	
47	1.010753	
48	1.010753	
49	1.010753	
50	1.010753	
51	1.010753	
52	1.010753	
53	1.010753	
54	1.010753	
55	1.010753	
56	1.010753	
57	1.010753	
58	1.010753	
59	1.010753	
60	1.010753	
61	1.010753	
62	1.010753	
63	1.010753	
64	1.010753	
65	1.010753	
66	1.010753	
67	1.010753	
68	1.010753	
69	1.010753	
70	1.010753	
71	1.010753	
72	1.010753	
73	1.010753	
74	1.010753	
75	1.010753	
76	1.010753	
77	1.010753	
78	1.010753	
79	1.010753	
80	1.010753	
81	1.010753	
82	1.010753	
83	1.010753	
84	1.010753	
85	1.010753	
86	1.010753	
87	1.010753	
88	1.010753	
89	1.010753	
90	1.010753	
91	1.010753	
92	1.010753	
93	1.010753	
94	1.010753	
95	1.010753	
96	1.010753	
97	1.010753	
98	1.010753	
99	1.010753	
100	1.010753	
101	1.010753	
102	1.010753	
103	1.010753	
104	1.010753	
105	1.010753	
106	1.010753	
107	1.010753	
108	1.010753	
109	1.010753	
110	1.010753	
111	1.010753	
112	1.010753	
113	1.010753	
114	1.010753	
115	1.010753	
116	1.010753	
117	1.010753	
118	1.010753	
119	1.010753	
120	1.010753	
121	1.010753	
122	1.010753	
123	1.010753	
124	1.010753	
125	1.010753	
126	1.010753	
127	1.010753	
128	1.010753	
129	1.010753	
130	1.010753	
131	1.010753	
132	1.010753	
133	1.010753	
134	1.010753	
135	1.010753	
136	1.010753	
137	1.010753	
138	1.010753	
139	1.010753	
140	1.010753	
141	1.010753	
142	1.010753	
143	1.010753	
144	1.010753	
145	1.010753	
146	1.010753	
147	1.010753	
148	1.010753	
149	1.010753	
150	1.010753	
151	1.010753	
152	1.010753	
153	1.010753	
154	1.010753	
155	1.010753	
156	1.010753	
157	1.010753	
158	1.010753	
159	1.010753	
160	1.010753	
161	1.010753	
162	1.010753	
163	1.010753	
164	1.010753	
165	1.010753	
166	1.010753	
167	1.010753	
168	1.010753	
169	1.010753	
170	1.010753	
171	1.010753	
172	1.010753	
173	1.010753	
174	1.010753	
175	1.010753	
176	1.010753	
177	1.010753	
178	1.010753	
179	1.010753	
180	1.010753	
181	1.010753	
182	1.010753	
183	1.010753	
184	1.010753	
185	1.010753	
186	1.010753	
187	1.010753	
188	1.010753	
189	1.010753	
190	1.010753	
191	1.010753	
192	1.010753	
193	1.010753	
194	1.010753	
195	1.010753	
196	1.010753	
197	1.010753	
198	1.010753	
199	1.010753	
200	1.010753	
201	1.010753	
202	1.010753	
203	1.010753	
204	1.010753	
205	1.010753	
206	1.010753	
207	1.010753	
208	1.010753	
209	1.010753	
210	1.010753	
211	1.010753	
212	1.010753	
213	1.010753	
214	1.010753	
215	1.010753	
216	1.010753	
217	1.010753	
218	1.010753	
219	1.010753	
220	1.010753	
221	1.010753	
222	1.010753	
223	1.010753	
224	1.010753	
225	1.010753	
226	1.010753	
227	1.010753	
228	1.010753	
229	1.010753	
230	1.010753	
231	1.010753	
232	1.010753	
233	1.010753	
234	1.010753	
235	1.010753	
236	1.010753	
237	1.010753	
238	1.010753	
239	1.010753	
240	1.010753	
241	1.010753	
242	1.010753	
243	1.010753	
244	1.010753	
245	1.010753	
246	1.010753	
247	1.010753	
248	1.010753	
249	1.010753	
250	1.010753	
251	1.010753	
252	1.010753	
253	1.010753	
254	1.010753	
255	1.010753	
256	1.010753	
257	1.010753	
258	1.010753	
259	1.010753	
260	1.010753	
261	1.010753	
262	1.010753	
263	1.010753	
264	1.010753	
265	1.010753	
266	1.010753	
267	1.010753	
268	1.010753	
269	1.010753	
270	1.010753	
271	1.010753	
272	1.010753	
273	1.010753	
274	1.010753	
275	1.010753	
276	1.010753	
277	1.010753	
278	1.010753	
279	1.010753	
280	1.010753	
281	1.010753	
282	1.010753	
283	1.010753	
284	1.010753	
285	1.010753	
286	1.010753	
287	1.010753	
288	1.010753	
289	1.010753	
290	1.010753	
291	1.010753	
292	1.010753	
293	1.010753	
294	1.010753	
295	1.010753	
296	1.010753	
297	1.010753	
298	1.010753	
299	1.010753	
300	1.010753	
301	1.010753	
302	1.010753	
303	1.010753	
304	1.010753	
305	1.010753	
306	1.010753	
307	1.010753	
308	1.010753	
309	1.010753	
310	1.010753	
311	1.010753	
312	1.010753	
313	1.010753	
314	1.010753	
315	1.010753	
316	1.010753	
317	1.010753	
318	1.010753	
319	1.010753	
320	1.010753	
321	1.010753	
322	1.010753	
323	1.010753	
324	1.010753	
325	1.010753	
326	1.010753	
327	1.010753	
328	1.010753	
329	1.010753	
330	1.010753	
331	1.010753	
332	1.010753	
333	1.010753	
334	1.010753	
335	1.010753	
336	1.010753	
337	1.010753	
338	1.010753	
339	1.010753	
340	1.010753	
341	1.010753	
342	1.010753	
343	1.010753	
344	1.010753	
345	1.010753	
346	1.010753	
347	1.010753	
348	1.010753	
349	1.010753	
350	1.010753	
351	1.010753	
352	1.010753	
353	1.010753	
354	1.010753	
355	1.010753	
356	1.010753	
357	1.010753	
358	1.010753	
359	1.010753	
360	1.010753	
361	1.010753	
362	1.010753	
363	1.010753	
364	1.010753	
365	1.010753	
366	1.010753	
367	1.010753	
368	1.010753	
369	1.010753	
370	1.010753	
371	1.010753	
372	1.010753	
373	1.010753	
374	1.010753	
375	1.010753	
376	1.010753	
377	1.010753	
378	1.010753	
379	1.010753	
380	1.010753	
381	1.010753	
382	1.010753	
383	1.010753	
384	1.010753	
385	1.010753	
386	1.010753	
387	1.010753	
388	1.010753	
389	1.010753	
390	1.010753	
391	1.010753	
392	1.010753	
393	1.010753	
394	1.010753	
395	1.010753	
396	1.010753	
397	1.010753	
398	1.010753	
399	1.010753	
400	1.010753	
401	1.010753	
402	1.010753	
403	1.010753	
404	1.010753	
405	1.010753	
406	1.010753	
407	1.010753	
408	1.010753	
409	1.010753	
410	1.010753	
411	1.010753	
412	1.010753	
413	1.010753	
414	1.010753	
415	1.010753	
416	1.010753	
417	1.010753	
418	1.010753	
419	1.010753	
420	1.010753	
421	1.010753	
422	1.010753	
423	1.010753	
424	1.010753	
425	1.010753	
426	1.010753	
427	1.010753	
428	1.010753	
429	1.010753	
430	1.010753	
431	1.010753	
432	1.010753	
433	1.010753	
434	1.010753	
435	1.010753	
436	1.010753	
437	1.010753	
438	1.010753	
439	1.010753	
440	1.010753	
441	1.010753	
442	1.010753	
443	1.010753	
444	1.010753	
445	1.010753	
446	1.010753	
447	1.010753	
448	1.010753	
449	1.010753	
450	1.010753	
451	1.010753	
452	1.010753	
453	1.010753	
454	1.010753	
455	1.010753	
456	1.010753	
457	1.010753	
458	1.010753	
459	1.010753	
460	1.010753	
461	1.010753	
462	1.010753	
463	1.010753	
464	1.010753	
465	1.010753	
466	1.010753	
467	1.010753	
468	1.010753	
469	1.010753	
470	1.010753	
471	1.010753	
472	1.010753	
473	1.010753	
474	1.010753	
475	1.010753	
476	1.010753	
477	1.010753	
478	1.010753	
479	1.010753	
480	1.010753	
481	1.010753	
482	1.010753	
483	1.010753	
484	1.010753	
485	1.010753	
486	1.010753	
487	1.010753	
488	1.010753	
489	1.010753	
490	1.010753	
491	1.010753	
492	1.010753	
493	1.010753	
494	1.010753	
495	1.010753	
496	1.010753	
497	1.010753	
498	1.010753	
499	1.010753	
500	1.010753	
501	1.010753	
502	1.010753	
503	1.010753	
504	1.010753	
505	1.010753	
506	1.010753	
507	1.010753	
508	1.010753	
509	1.010753	
510	1.010753	
511	1.010753	
512	1.010753	
513	1.010753	
514	1.010753	
515	1.010753	
516	1.010753	
517	1.010753	
518	1.010753	
519	1.010753	
520	1.010753	
521	1.010753	
522	1.010753	
523	1.010753	
524	1.010753	
525	1.010753	
526	1.010753	
527	1.010753	
528	1.010753	
529	1.010753	
530	1.010753	
531	1.010753	
532	1.010753	
533	1.010753	
534	1.010753	
535	1.010753	
536	1.010753	
537	1.010753	
538	1.010753	
539	1.010753	
540	1.010753	
541	1.010753	
542	1.010753	
543	1.010753	
544	1.010753	
545	1.010753	
546	1.010753	
547	1.010753	
548	1.010753	
549	1.010753	
550	1.010753	
551	1.010753	
552	1.010753	
553	1.010753	
554	1.010753	
555	1.010753	
556	1.010753	
557	1.010753	
558	1.010753	
559	1.010753	
560	1.010753	
561	1.010753	
562	1.010753	
563	1.010753	
564	1.010753	
565	1.010753	
566	1.010753	
567	1.010753	
568	1.010753	
569	1.010753	
570	1.010753	
571	1.010753	
572	1.010753	
573	1.010753	
574	1.010753	
575	1.010753	
576	1.010753	
577	1.010753	
578	1.010753	
579	1.010753	
580	1.010753	
581	1.010753	
582	1.010753	
583	1.010753	
584	1.010753	
585	1.010753	
586	1.010753	
587	1.010753	
588	1.010753	
589	1.010753	
590	1.010753	
591	1.010753	
592	1.010753	
593	1.010753	
594	1.010753	
595	1.010753	
596	1.010753	
597	1.010753	
598	1.010753	
599	1.010753	
600	1.010753	
601	1.010753	
602	1.010753	
603	1.010753	
604	1.010753	
605	1.010753	
606	1.010753	
607	1.010753	
608	1.010753	
609	1.010753	
610	1.010753	
611	1.010753	
612	1.010753	
613	1.010753	
614	1.010753	
615	1.010753	
616	1.010753	
617	1.010753	
618	1.010753	
619	1.010753	
620	1.010753	
621	1.010753	
622	1.010753	
623	1.010753	
624	1.010753	
625	1.010753	
626	1.010753	
627	1.010753	
628	1.010753	
629	1.010753	
630	1.010753	
631	1.010753	
632	1.010753	
633	1.010753	
634	1.010753	
635	1.010753	
636	1.010753	
637	1.010753	
638	1.010753	
639	1.010753	
640	1.010753	
641	1.010753	
642	1.010753	
643	1.010753	
644	1.010753	
645	1.010753	
